X,Y,month,town,flat_type,block,street_name,address,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
103.9364691,1.3286841,2020-07,BEDOK,4 ROOM,"135",BEDOK NTH ST 2,135 BEDOK NTH ST 2,10 TO 12,"92",New Generation,"1978",56 years 11 months,"423000"
103.93801,1.3287484,2020-07,BEDOK,4 ROOM,"122",BEDOK NTH ST 2,122 BEDOK NTH ST 2,07 TO 09,"92",New Generation,"1978",56 years 09 months,"382000"
103.9374662,1.3304343,2020-07,BEDOK,4 ROOM,"118",BEDOK NTH ST 2,118 BEDOK NTH ST 2,04 TO 06,"97",New Generation,"1978",56 years 08 months,"378000"
103.9290365,1.3347268,2020-07,BEDOK,4 ROOM,"525",BEDOK NTH ST 3,525 BEDOK NTH ST 3,10 TO 12,"92",New Generation,"1979",58 years 01 month,"360000"
103.930668,1.3348637,2020-07,BEDOK,4 ROOM,"524",BEDOK NTH ST 3,524 BEDOK NTH ST 3,04 TO 06,"92",New Generation,"1979",58 years 01 month,"371000"
103.924142,1.3301452,2020-07,BEDOK,4 ROOM,"545",BEDOK NTH ST 3,545 BEDOK NTH ST 3,01 TO 03,"93",New Generation,"1980",58 years 10 months,"310000"
103.926882,1.333838,2020-07,BEDOK,4 ROOM,"530",BEDOK NTH ST 3,530 BEDOK NTH ST 3,13 TO 15,"92",New Generation,"1979",58 years 01 month,"405000"
103.925242,1.3303879,2020-07,BEDOK,4 ROOM,"547",BEDOK NTH ST 3,547 BEDOK NTH ST 3,07 TO 09,"92",New Generation,"1980",58 years 10 months,"332000"
103.9206533,1.3366197,2020-07,BEDOK,4 ROOM,747A,BEDOK RESERVOIR CRES,747A BEDOK RESERVOIR CRES,13 TO 15,"87",DBSS,"2014",93 years 03 months,"718000"
103.9219215,1.3361217,2020-07,BEDOK,4 ROOM,748C,BEDOK RESERVOIR CRES,748C BEDOK RESERVOIR CRES,10 TO 12,"87",DBSS,"2014",93 years 02 months,"660000"
103.9219215,1.3361217,2020-07,BEDOK,4 ROOM,748C,BEDOK RESERVOIR CRES,748C BEDOK RESERVOIR CRES,07 TO 09,"87",DBSS,"2014",93 years 02 months,"670000"
103.9219215,1.3361217,2020-07,BEDOK,4 ROOM,748C,BEDOK RESERVOIR CRES,748C BEDOK RESERVOIR CRES,10 TO 12,"87",DBSS,"2014",93 years 02 months,"705000"
103.9219215,1.3361217,2020-07,BEDOK,4 ROOM,748C,BEDOK RESERVOIR CRES,748C BEDOK RESERVOIR CRES,13 TO 15,"87",DBSS,"2014",93 years 02 months,"692000"
103.9211067,1.336359,2020-07,BEDOK,4 ROOM,748A,BEDOK RESERVOIR CRES,748A BEDOK RESERVOIR CRES,07 TO 09,"87",DBSS,"2014",93 years 01 month,"680000"
103.9216532,1.3366501,2020-07,BEDOK,4 ROOM,747B,BEDOK RESERVOIR CRES,747B BEDOK RESERVOIR CRES,01 TO 03,"85",DBSS,"2014",93 years 01 month,"597000"
103.9114536,1.3334379,2020-07,BEDOK,4 ROOM,"128",BEDOK RESERVOIR RD,128 BEDOK RESERVOIR RD,07 TO 09,"84",Simplified,"1986",65 years 05 months,"355000"
103.9124505,1.3360666,2020-07,BEDOK,4 ROOM,"150",BEDOK RESERVOIR RD,150 BEDOK RESERVOIR RD,01 TO 03,"88",Simplified,"1988",67 years 01 month,"380000"
103.9135607,1.3335538,2020-07,BEDOK,4 ROOM,"136",BEDOK RESERVOIR RD,136 BEDOK RESERVOIR RD,07 TO 09,"83",Simplified,"1988",66 years 11 months,"360000"
103.9256829,1.337161,2020-07,BEDOK,4 ROOM,"718",BEDOK RESERVOIR RD,718 BEDOK RESERVOIR RD,04 TO 06,"104",Model A,"1984",62 years 07 months,"400000"
103.9168007,1.3336266,2020-07,BEDOK,4 ROOM,"623",BEDOK RESERVOIR RD,623 BEDOK RESERVOIR RD,01 TO 03,"91",New Generation,"1981",59 years 08 months,"350000"
103.9094598,1.3287662,2020-07,BEDOK,4 ROOM,"103",BEDOK RESERVOIR RD,103 BEDOK RESERVOIR RD,07 TO 09,"96",New Generation,"1985",63 years 11 months,"378888"
103.9293084,1.3368473,2020-07,BEDOK,4 ROOM,"723",BEDOK RESERVOIR RD,723 BEDOK RESERVOIR RD,01 TO 03,"103",Model A,"1984",63 years 01 month,"419000"
103.9368316,1.3365111,2020-07,BEDOK,4 ROOM,"774",BEDOK RESERVOIR VIEW,774 BEDOK RESERVOIR VIEW,16 TO 18,"105",Premium Apartment,"2000",79 years 05 months,"550000"
103.9342678,1.3220634,2020-07,BEDOK,4 ROOM,"5",BEDOK STH AVE 2,5 BEDOK STH AVE 2,01 TO 03,"82",Improved,"1976",54 years 07 months,"310000"
103.9398229,1.3223734,2020-07,BEDOK,4 ROOM,"35",BEDOK STH AVE 2,35 BEDOK STH AVE 2,10 TO 12,"90",Improved,"1977",56 years 03 months,"310000"
103.9382803,1.3215806,2020-07,BEDOK,4 ROOM,"36",BEDOK STH AVE 2,36 BEDOK STH AVE 2,10 TO 12,"84",Improved,"1977",56 years 03 months,"300000"
103.9454722,1.3209481,2020-07,BEDOK,4 ROOM,"171",BEDOK STH RD,171 BEDOK STH RD,10 TO 12,"84",Simplified,"1985",64 years 04 months,"388000"
103.9416348,1.3211225,2020-07,BEDOK,4 ROOM,"44",BEDOK STH RD,44 BEDOK STH RD,07 TO 09,"84",Improved,"1977",56 years 02 months,"355000"
103.9407283,1.3211277,2020-07,BEDOK,4 ROOM,"41",BEDOK STH RD,41 BEDOK STH RD,13 TO 15,"84",Improved,"1977",56 years 02 months,"350000"
103.9193384,1.3271729,2020-07,BEDOK,4 ROOM,"55",CHAI CHEE DR,55 CHAI CHEE DR,10 TO 12,"105",Model A,"1984",62 years 09 months,"415000"
103.9238701,1.3270006,2020-07,BEDOK,4 ROOM,808A,CHAI CHEE RD,808A CHAI CHEE RD,13 TO 15,"93",Model A,"2016",95 years 05 months,"680000"
103.9234118,1.3242967,2020-07,BEDOK,4 ROOM,"27",CHAI CHEE RD,27 CHAI CHEE RD,04 TO 06,"104",Model A,"1993",71 years 11 months,"530000"
103.923325,1.328094,2020-07,BEDOK,4 ROOM,807C,CHAI CHEE RD,807C CHAI CHEE RD,07 TO 09,"93",Model A,"2016",95 years 04 months,"615000"
103.923325,1.328094,2020-07,BEDOK,4 ROOM,807C,CHAI CHEE RD,807C CHAI CHEE RD,10 TO 12,"93",Model A,"2016",95 years 04 months,"650000"
103.9211511,1.3296502,2020-07,BEDOK,4 ROOM,"54",CHAI CHEE ST,54 CHAI CHEE ST,13 TO 15,"94",New Generation,"1981",59 years 10 months,"355000"
103.9089161,1.332428,2020-07,BEDOK,4 ROOM,"671",JLN DAMAI,671 JLN DAMAI,07 TO 09,"108",Model A,"1996",75 years,"488000"
103.941309,1.323705,2020-07,BEDOK,4 ROOM,"51",NEW UPP CHANGI RD,51 NEW UPP CHANGI RD,10 TO 12,"84",Improved,"1977",56 years 02 months,"306000"
103.9400042,1.3233233,2020-07,BEDOK,4 ROOM,"62",NEW UPP CHANGI RD,62 NEW UPP CHANGI RD,01 TO 03,"92",New Generation,"1978",56 years 10 months,"378000"
103.9277675,1.3318804,2020-07,BEDOK,5 ROOM,"552",BEDOK NTH AVE 1,552 BEDOK NTH AVE 1,04 TO 06,"121",Improved,"1980",59 years,"450000"
103.9277675,1.3318804,2020-07,BEDOK,5 ROOM,"552",BEDOK NTH AVE 1,552 BEDOK NTH AVE 1,01 TO 03,"121",Improved,"1980",58 years 11 months,"430000"
103.9337498,1.3322117,2020-07,BEDOK,5 ROOM,"506",BEDOK NTH AVE 3,506 BEDOK NTH AVE 3,01 TO 03,"119",Improved,"1978",57 years 04 months,"470000"
103.9216532,1.3366501,2020-07,BEDOK,5 ROOM,747B,BEDOK RESERVOIR CRES,747B BEDOK RESERVOIR CRES,04 TO 06,"105",DBSS,"2014",93 years 02 months,"780000"
103.9206533,1.3366197,2020-07,BEDOK,5 ROOM,747A,BEDOK RESERVOIR CRES,747A BEDOK RESERVOIR CRES,07 TO 09,"105",DBSS,"2014",93 years 02 months,"792000"
103.9216532,1.3366501,2020-07,BEDOK,5 ROOM,747B,BEDOK RESERVOIR CRES,747B BEDOK RESERVOIR CRES,10 TO 12,"105",DBSS,"2014",93 years 04 months,"843000"
103.9219215,1.3361217,2020-07,BEDOK,5 ROOM,748C,BEDOK RESERVOIR CRES,748C BEDOK RESERVOIR CRES,13 TO 15,"105",DBSS,"2014",93 years 02 months,"786000"
103.9254634,1.3375619,2020-07,BEDOK,5 ROOM,"717",BEDOK RESERVOIR RD,717 BEDOK RESERVOIR RD,07 TO 09,"153",Model A-Maisonette,"1984",62 years 07 months,"740000"
103.9166877,1.3319463,2020-07,BEDOK,5 ROOM,"613",BEDOK RESERVOIR RD,613 BEDOK RESERVOIR RD,01 TO 03,"121",Improved,"1981",59 years 10 months,"423000"
103.9235982,1.3360022,2020-07,BEDOK,5 ROOM,"711",BEDOK RESERVOIR RD,711 BEDOK RESERVOIR RD,07 TO 09,"121",Improved,"1980",59 years 05 months,"470000"
103.9115443,1.3293395,2020-07,BEDOK,5 ROOM,"602",BEDOK RESERVOIR RD,602 BEDOK RESERVOIR RD,07 TO 09,"121",Improved,"1982",60 years 11 months,"430000"
103.9123599,1.3299934,2020-07,BEDOK,5 ROOM,"603",BEDOK RESERVOIR RD,603 BEDOK RESERVOIR RD,01 TO 03,"120",Improved,"1982",60 years 10 months,"410000"
103.9103661,1.3297122,2020-07,BEDOK,5 ROOM,"112",BEDOK RESERVOIR RD,112 BEDOK RESERVOIR RD,10 TO 12,"123",Improved,"1985",64 years,"464000"
103.909845,1.3284164,2020-07,BEDOK,5 ROOM,"101",BEDOK RESERVOIR RD,101 BEDOK RESERVOIR RD,04 TO 06,"121",Improved,"1985",64 years,"418000"
103.9166877,1.3319463,2020-07,BEDOK,5 ROOM,"613",BEDOK RESERVOIR RD,613 BEDOK RESERVOIR RD,10 TO 12,"121",Improved,"1981",59 years 09 months,"480000"
103.9358346,1.336151,2020-07,BEDOK,5 ROOM,"765",BEDOK RESERVOIR VIEW,765 BEDOK RESERVOIR VIEW,16 TO 18,"115",Premium Apartment,"2000",79 years 06 months,"608000"
103.945449,1.3183149,2020-07,BEDOK,5 ROOM,"156",BEDOK STH AVE 3,156 BEDOK STH AVE 3,01 TO 03,"122",Improved,"1985",64 years 05 months,"510000"
103.9438581,1.3184368,2020-07,BEDOK,5 ROOM,"66",BEDOK STH AVE 3,66 BEDOK STH AVE 3,07 TO 09,"123",Standard,"1977",56 years 03 months,"560000"
103.9221481,1.3289128,2020-07,BEDOK,5 ROOM,"51",CHAI CHEE ST,51 CHAI CHEE ST,04 TO 06,"121",Improved,"1981",60 years,"455000"
103.905785,1.3317626,2020-07,BEDOK,5 ROOM,"647",JLN TENAGA,647 JLN TENAGA,07 TO 09,"122",Improved,"1993",71 years 11 months,"580000"
103.906809,1.3333365,2020-07,BEDOK,5 ROOM,"655",JLN TENAGA,655 JLN TENAGA,04 TO 06,"127",Improved,"1996",75 years 05 months,"545000"
103.9075567,1.3338262,2020-07,BEDOK,5 ROOM,"656",JLN TENAGA,656 JLN TENAGA,01 TO 03,"128",Improved,"1996",75 years 04 months,"511000"
103.9079192,1.3326533,2020-07,BEDOK,5 ROOM,"652",JLN TENAGA,652 JLN TENAGA,04 TO 06,"126",Improved,"1996",75 years 03 months,"595000"
103.909913,1.3305197,2020-07,BEDOK,EXECUTIVE,"114",BEDOK RESERVOIR RD,114 BEDOK RESERVOIR RD,10 TO 12,"150",Maisonette,"1985",64 years 05 months,"645000"
103.9048153,1.3302014,2020-07,BEDOK,EXECUTIVE,"634",BEDOK RESERVOIR RD,634 BEDOK RESERVOIR RD,16 TO 18,"142",Apartment,"1993",71 years 10 months,"788888"
103.9058122,1.3310738,2020-07,BEDOK,EXECUTIVE,"643",BEDOK RESERVOIR RD,643 BEDOK RESERVOIR RD,04 TO 06,"142",Apartment,"1993",71 years 10 months,"670000"
103.9049966,1.3321761,2020-07,BEDOK,EXECUTIVE,"640",BEDOK RESERVOIR RD,640 BEDOK RESERVOIR RD,13 TO 15,"146",Apartment,"1993",72 years 05 months,"745000"
103.9247765,1.3378249,2020-07,BEDOK,EXECUTIVE,"716",BEDOK RESERVOIR RD,716 BEDOK RESERVOIR RD,04 TO 06,"148",Maisonette,"1984",62 years 06 months,"690000"
103.9119974,1.3343129,2020-07,BEDOK,EXECUTIVE,"145",BEDOK RESERVOIR RD,145 BEDOK RESERVOIR RD,04 TO 06,"143",Maisonette,"1987",65 years 07 months,"647000"
103.9098223,1.3259105,2020-07,BEDOK,EXECUTIVE,"104",LENGKONG TIGA,104 LENGKONG TIGA,07 TO 09,"146",Maisonette,"1989",67 years 08 months,"890000"
103.8473951,1.3469108,2020-07,BISHAN,3 ROOM,"108",BISHAN ST 12,108 BISHAN ST 12,04 TO 06,"64",Simplified,"1985",64 years 03 months,"330000"
103.8393366,1.350332,2020-07,BISHAN,3 ROOM,"306",SHUNFU RD,306 SHUNFU RD,01 TO 03,"76",New Generation,"1985",63 years 06 months,"400000"
103.834051,1.363462,2020-07,BISHAN,3 ROOM,"407",SIN MING AVE,407 SIN MING AVE,01 TO 03,"64",Simplified,"1986",65 years 01 month,"330000"
103.8392427,1.3572107,2020-07,BISHAN,3 ROOM,"22",SIN MING RD,22 SIN MING RD,07 TO 09,"68",Improved,"1973",52 years 03 months,"295000"
103.8363302,1.3552091,2020-07,BISHAN,3 ROOM,"24",SIN MING RD,24 SIN MING RD,10 TO 12,"65",Improved,"1973",52 years 03 months,"264500"
103.8480291,1.3489574,2020-07,BISHAN,4 ROOM,"503",BISHAN ST 11,503 BISHAN ST 11,04 TO 06,"103",Model A,"1989",68 years 05 months,"680000"
103.8492973,1.3491697,2020-07,BISHAN,4 ROOM,"506",BISHAN ST 11,506 BISHAN ST 11,10 TO 12,"103",Model A,"1989",68 years 03 months,"610000"
103.8516526,1.3460807,2020-07,BISHAN,4 ROOM,"127",BISHAN ST 12,127 BISHAN ST 12,07 TO 09,"84",Simplified,"1986",65 years 06 months,"465000"
103.8510185,1.3463772,2020-07,BISHAN,4 ROOM,"124",BISHAN ST 12,124 BISHAN ST 12,07 TO 09,"83",Simplified,"1987",65 years 11 months,"485000"
103.853916,1.3488546,2020-07,BISHAN,4 ROOM,"175",BISHAN ST 13,175 BISHAN ST 13,07 TO 09,"83",Simplified,"1987",66 years 02 months,"475000"
103.852257,1.348109,2020-07,BISHAN,4 ROOM,"178",BISHAN ST 13,178 BISHAN ST 13,10 TO 12,"83",Simplified,"1987",66 years 03 months,"550000"
103.8530122,1.3489256,2020-07,BISHAN,4 ROOM,"181",BISHAN ST 13,181 BISHAN ST 13,10 TO 12,"86",Simplified,"1987",65 years 07 months,"530000"
103.8426847,1.3612923,2020-07,BISHAN,4 ROOM,"256",BISHAN ST 22,256 BISHAN ST 22,01 TO 03,"107",Model A,"1992",71 years 01 month,"518000"
103.8420506,1.3596114,2020-07,BISHAN,4 ROOM,"260",BISHAN ST 22,260 BISHAN ST 22,04 TO 06,"104",Model A,"1992",70 years 11 months,"520000"
103.8558197,1.3441529,2020-07,BISHAN,5 ROOM,"149",BISHAN ST 11,149 BISHAN ST 11,04 TO 06,"122",Improved,"1987",65 years 07 months,"630000"
103.8533738,1.3451189,2020-07,BISHAN,5 ROOM,"141",BISHAN ST 12,141 BISHAN ST 12,07 TO 09,"130",Improved,"1988",67 years 02 months,"688000"
103.8516593,1.3469644,2020-07,BISHAN,5 ROOM,"125",BISHAN ST 12,125 BISHAN ST 12,07 TO 09,"121",Improved,"1987",66 years,"688000"
103.856318,1.3489459,2020-07,BISHAN,5 ROOM,"165",BISHAN ST 13,165 BISHAN ST 13,01 TO 03,"121",Improved,"1988",67 years 03 months,"650000"
103.8507467,1.3480629,2020-07,BISHAN,5 ROOM,"196",BISHAN ST 13,196 BISHAN ST 13,04 TO 06,"123",Improved,"1987",65 years 06 months,"852000"
103.856635,1.3453929,2020-07,BISHAN,5 ROOM,"156",BISHAN ST 13,156 BISHAN ST 13,04 TO 06,"131",Improved,"1988",67 years 02 months,"780000"
103.8562727,1.3464932,2020-07,BISHAN,5 ROOM,"158",BISHAN ST 13,158 BISHAN ST 13,04 TO 06,"127",Improved,"1988",66 years 07 months,"730000"
103.8507467,1.3480629,2020-07,BISHAN,5 ROOM,"196",BISHAN ST 13,196 BISHAN ST 13,04 TO 06,"121",Improved,"1987",65 years 06 months,"550000"
103.8449493,1.3612058,2020-07,BISHAN,5 ROOM,"242",BISHAN ST 22,242 BISHAN ST 22,01 TO 03,"132",Improved,"1992",71 years,"875000"
103.8435,1.3566732,2020-07,BISHAN,5 ROOM,275A,BISHAN ST 24,275A BISHAN ST 24,28 TO 30,"120",DBSS,"2011",90 years 03 months,"1060000"
103.8434547,1.3560509,2020-07,BISHAN,5 ROOM,273B,BISHAN ST 24,273B BISHAN ST 24,13 TO 15,"120",DBSS,"2011",90 years 03 months,"1050000"
103.8323361,1.3592836,2020-07,BISHAN,5 ROOM,"442",SIN MING AVE,442 SIN MING AVE,07 TO 09,"120",Improved,"1990",68 years 08 months,"600000"
103.850475,1.347259,2020-07,BISHAN,EXECUTIVE,"119",BISHAN ST 12,119 BISHAN ST 12,10 TO 12,"143",Maisonette,"1987",65 years 11 months,"930000"
103.8503844,1.3459416,2020-07,BISHAN,EXECUTIVE,"128",BISHAN ST 12,128 BISHAN ST 12,22 TO 24,"150",Maisonette,"1987",65 years 07 months,"1080000"
103.7532735,1.3484741,2020-07,BUKIT BATOK,3 ROOM,"227",BT BATOK CTRL,227 BT BATOK CTRL,04 TO 06,"67",New Generation,"1985",63 years 09 months,"272000"
103.7568434,1.3478798,2020-07,BUKIT BATOK,3 ROOM,"280",BT BATOK EAST AVE 3,280 BT BATOK EAST AVE 3,04 TO 06,"64",Simplified,"1988",66 years 09 months,"270000"
103.7572059,1.3497823,2020-07,BUKIT BATOK,3 ROOM,"245",BT BATOK EAST AVE 5,245 BT BATOK EAST AVE 5,01 TO 03,"67",New Generation,"1985",63 years 10 months,"250000"
103.7569367,1.3510325,2020-07,BUKIT BATOK,3 ROOM,"250",BT BATOK EAST AVE 5,250 BT BATOK EAST AVE 5,07 TO 09,"73",Model A,"1985",63 years 10 months,"273000"
103.7545808,1.3509696,2020-07,BUKIT BATOK,3 ROOM,"241",BT BATOK EAST AVE 5,241 BT BATOK EAST AVE 5,07 TO 09,"69",New Generation,"1985",64 years 02 months,"268000"
103.7534938,1.3468005,2020-07,BUKIT BATOK,3 ROOM,"215",BT BATOK ST 21,215 BT BATOK ST 21,07 TO 09,"67",New Generation,"1984",63 years 05 months,"265000"
103.7521361,1.3471745,2020-07,BUKIT BATOK,3 ROOM,"212",BT BATOK ST 21,212 BT BATOK ST 21,10 TO 12,"69",New Generation,"1985",64 years 02 months,"278000"
103.7498505,1.3471327,2020-07,BUKIT BATOK,3 ROOM,"205",BT BATOK ST 21,205 BT BATOK ST 21,04 TO 06,"73",Model A,"1985",63 years 08 months,"280000"
103.750899,1.3607462,2020-07,BUKIT BATOK,3 ROOM,"361",BT BATOK ST 31,361 BT BATOK ST 31,01 TO 03,"68",New Generation,"1987",65 years 07 months,"270000"
103.7492367,1.3609581,2020-07,BUKIT BATOK,3 ROOM,"363",BT BATOK ST 31,363 BT BATOK ST 31,07 TO 09,"68",New Generation,"1987",66 years 03 months,"268000"
103.7471547,1.3609702,2020-07,BUKIT BATOK,3 ROOM,"318",BT BATOK ST 32,318 BT BATOK ST 32,10 TO 12,"68",New Generation,"1986",64 years 10 months,"258000"
103.7512281,1.3566967,2020-07,BUKIT BATOK,3 ROOM,"528",BT BATOK ST 51,528 BT BATOK ST 51,01 TO 03,"60",Improved,"1987",66 years 01 month,"250000"
103.7497798,1.3558992,2020-07,BUKIT BATOK,3 ROOM,"533",BT BATOK ST 51,533 BT BATOK ST 51,01 TO 03,"60",Improved,"1988",66 years 08 months,"250000"
103.750866,1.3551602,2020-07,BUKIT BATOK,3 ROOM,"537",BT BATOK ST 52,537 BT BATOK ST 52,04 TO 06,"73",Model A,"1987",65 years 10 months,"270000"
103.7537627,1.352213,2020-07,BUKIT BATOK,3 ROOM,"507",BT BATOK ST 52,507 BT BATOK ST 52,01 TO 03,"60",Improved,"1987",65 years 10 months,"225000"
103.7461618,1.3469891,2020-07,BUKIT BATOK,3 ROOM,"109",BT BATOK WEST AVE 6,109 BT BATOK WEST AVE 6,04 TO 06,"59",Improved,"1985",63 years 06 months,"263000"
103.7461618,1.3469891,2020-07,BUKIT BATOK,3 ROOM,"109",BT BATOK WEST AVE 6,109 BT BATOK WEST AVE 6,07 TO 09,"59",Improved,"1985",63 years 06 months,"260000"
103.7422669,1.3469314,2020-07,BUKIT BATOK,3 ROOM,"167",BT BATOK WEST AVE 8,167 BT BATOK WEST AVE 8,04 TO 06,"74",Model A,"1984",63 years 06 months,"255000"
103.7471562,1.3485727,2020-07,BUKIT BATOK,4 ROOM,"105",BT BATOK CTRL,105 BT BATOK CTRL,01 TO 03,"104",Model A,"1985",63 years 09 months,"395000"
103.7483801,1.3506024,2020-07,BUKIT BATOK,4 ROOM,"622",BT BATOK CTRL,622 BT BATOK CTRL,22 TO 24,"90",Model A,"2003",82 years 04 months,"588000"
103.7469767,1.3481564,2020-07,BUKIT BATOK,4 ROOM,"106",BT BATOK CTRL,106 BT BATOK CTRL,04 TO 06,"104",Model A,"1985",63 years 08 months,"355018"
103.7487876,1.3512218,2020-07,BUKIT BATOK,4 ROOM,"625",BT BATOK CTRL,625 BT BATOK CTRL,01 TO 03,"103",Model A,"1997",75 years 11 months,"475000"
103.7487876,1.3512218,2020-07,BUKIT BATOK,4 ROOM,"625",BT BATOK CTRL,625 BT BATOK CTRL,04 TO 06,"103",Model A,"1997",75 years 11 months,"495000"
103.7591068,1.3493318,2020-07,BUKIT BATOK,4 ROOM,"268",BT BATOK EAST AVE 4,268 BT BATOK EAST AVE 4,04 TO 06,"84",Simplified,"1985",64 years 02 months,"310000"
103.760193,1.3485931,2020-07,BUKIT BATOK,4 ROOM,"267",BT BATOK EAST AVE 4,267 BT BATOK EAST AVE 4,01 TO 03,"89",Simplified,"1987",65 years 06 months,"350000"
103.7570247,1.3491241,2020-07,BUKIT BATOK,4 ROOM,"244",BT BATOK EAST AVE 5,244 BT BATOK EAST AVE 5,07 TO 09,"93",New Generation,"1985",64 years 03 months,"339000"
103.7545808,1.3509696,2020-07,BUKIT BATOK,4 ROOM,"241",BT BATOK EAST AVE 5,241 BT BATOK EAST AVE 5,01 TO 03,"96",New Generation,"1985",64 years 02 months,"325000"
103.7570247,1.3491241,2020-07,BUKIT BATOK,4 ROOM,"244",BT BATOK EAST AVE 5,244 BT BATOK EAST AVE 5,04 TO 06,"99",New Generation,"1985",64 years 03 months,"345000"
103.7554858,1.3496457,2020-07,BUKIT BATOK,4 ROOM,"236",BT BATOK EAST AVE 5,236 BT BATOK EAST AVE 5,04 TO 06,"98",New Generation,"1985",63 years 11 months,"370000"
103.7498727,1.345503,2020-07,BUKIT BATOK,4 ROOM,"210",BT BATOK ST 21,210 BT BATOK ST 21,07 TO 09,"104",Model A,"1985",64 years,"413000"
103.7498727,1.345503,2020-07,BUKIT BATOK,4 ROOM,"210",BT BATOK ST 21,210 BT BATOK ST 21,10 TO 12,"116",Model A,"1985",63 years 11 months,"413000"
103.750416,1.3463788,2020-07,BUKIT BATOK,4 ROOM,"211",BT BATOK ST 21,211 BT BATOK ST 21,01 TO 03,"104",Model A,"1985",63 years 09 months,"360000"
103.7590155,1.3454504,2020-07,BUKIT BATOK,4 ROOM,288E,BT BATOK ST 25,288E BT BATOK ST 25,04 TO 06,"103",Model A,"1998",77 years,"395000"
103.7492367,1.3609581,2020-07,BUKIT BATOK,4 ROOM,"363",BT BATOK ST 31,363 BT BATOK ST 31,04 TO 06,"94",New Generation,"1987",66 years 03 months,"335000"
103.7507487,1.3581629,2020-07,BUKIT BATOK,4 ROOM,"374",BT BATOK ST 31,374 BT BATOK ST 31,01 TO 03,"88",Simplified,"1988",66 years 08 months,"328888"
103.7476073,1.3641186,2020-07,BUKIT BATOK,4 ROOM,"333",BT BATOK ST 32,333 BT BATOK ST 32,04 TO 06,"84",Simplified,"1987",66 years 05 months,"300000"
103.7473358,1.3625813,2020-07,BUKIT BATOK,4 ROOM,"325",BT BATOK ST 33,325 BT BATOK ST 33,01 TO 03,"84",Simplified,"1986",65 years 05 months,"306500"
103.7475168,1.3613345,2020-07,BUKIT BATOK,4 ROOM,"321",BT BATOK ST 33,321 BT BATOK ST 33,04 TO 06,"98",New Generation,"1986",64 years 09 months,"330000"
103.7473358,1.3625813,2020-07,BUKIT BATOK,4 ROOM,"325",BT BATOK ST 33,325 BT BATOK ST 33,13 TO 15,"103",Model A,"1986",65 years 04 months,"398000"
103.7505944,1.3621226,2020-07,BUKIT BATOK,4 ROOM,"348",BT BATOK ST 34,348 BT BATOK ST 34,01 TO 03,"84",Simplified,"1987",65 years 08 months,"303000"
103.7489651,1.363158,2020-07,BUKIT BATOK,4 ROOM,"337",BT BATOK ST 34,337 BT BATOK ST 34,04 TO 06,"104",Model A,"1986",65 years 04 months,"328000"
103.7489651,1.363158,2020-07,BUKIT BATOK,4 ROOM,"337",BT BATOK ST 34,337 BT BATOK ST 34,04 TO 06,"104",Model A,"1986",65 years 03 months,"300000"
103.7501419,1.3631512,2020-07,BUKIT BATOK,4 ROOM,"339",BT BATOK ST 34,339 BT BATOK ST 34,10 TO 12,"103",Model A,"1987",66 years 02 months,"360000"
103.7489651,1.363158,2020-07,BUKIT BATOK,4 ROOM,"337",BT BATOK ST 34,337 BT BATOK ST 34,07 TO 09,"84",Simplified,"1986",65 years 03 months,"315000"
103.750866,1.3628539,2020-07,BUKIT BATOK,4 ROOM,"345",BT BATOK ST 34,345 BT BATOK ST 34,01 TO 03,"103",Model A,"1987",65 years 08 months,"345000"
103.7489651,1.363158,2020-07,BUKIT BATOK,4 ROOM,"337",BT BATOK ST 34,337 BT BATOK ST 34,04 TO 06,"84",Simplified,"1986",65 years 03 months,"313000"
103.7495987,1.3562666,2020-07,BUKIT BATOK,4 ROOM,"532",BT BATOK ST 51,532 BT BATOK ST 51,10 TO 12,"83",Simplified,"1986",65 years 06 months,"330000"
103.7540343,1.3530173,2020-07,BUKIT BATOK,4 ROOM,"511",BT BATOK ST 52,511 BT BATOK ST 52,04 TO 06,"84",Simplified,"1986",65 years 04 months,"310000"
103.750866,1.3551602,2020-07,BUKIT BATOK,4 ROOM,"537",BT BATOK ST 52,537 BT BATOK ST 52,01 TO 03,"103",Model A,"1987",65 years 10 months,"330000"
103.7521786,1.3628829,2020-07,BUKIT BATOK,4 ROOM,"384",BT BATOK WEST AVE 5,384 BT BATOK WEST AVE 5,16 TO 18,"90",Model A,"2005",83 years 06 months,"425000"
103.7521786,1.3622966,2020-07,BUKIT BATOK,4 ROOM,"383",BT BATOK WEST AVE 5,383 BT BATOK WEST AVE 5,10 TO 12,"90",Model A,"2005",83 years 07 months,"410000"
103.7447135,1.346558,2020-07,BUKIT BATOK,4 ROOM,"187",BT BATOK WEST AVE 6,187 BT BATOK WEST AVE 6,01 TO 03,"105",Model A,"1989",67 years 07 months,"375000"
103.7413645,1.3471632,2020-07,BUKIT BATOK,4 ROOM,"168",BT BATOK WEST AVE 8,168 BT BATOK WEST AVE 8,04 TO 06,"103",Model A,"1984",63 years 05 months,"355000"
103.7581229,1.3464285,2020-07,BUKIT BATOK,5 ROOM,"286",BT BATOK EAST AVE 3,286 BT BATOK EAST AVE 3,13 TO 15,"130",Improved,"1995",74 years 06 months,"615000"
