Address,Latitude,Longitude
287 CHOA CHU KANG AVE 2,1.3793266,103.7415428
458 CHOA CHU KANG AVE 4,1.3782589,103.736112
681 CHOA CHU KANG CRES,1.402923,103.745549
671 CHOA CHU KANG CRES,1.4025345,103.7479694
758 CHOA CHU KANG NTH 5,1.3933223,103.7461817
604 CHOA CHU KANG ST 62,1.3981521,103.7448918
423 CLEMENTI AVE 1,1.309401,103.769815
328 CLEMENTI AVE 2,1.3139144,103.7670701
363 CLEMENTI AVE 2,1.3129909,103.7685643
434 CLEMENTI AVE 3,1.3146042,103.7615478
371 CLEMENTI AVE 4,1.3203483,103.7683375
326 CLEMENTI AVE 5,1.3143576,103.7663458
706 CLEMENTI WEST ST 2,1.306769,103.7623626
713 CLEMENTI WEST ST 2,1.3040621,103.762272
507 WEST COAST DR,1.3121203,103.7607331
420 CLEMENTI AVE 1,1.3102451,103.7688807
349 CLEMENTI AVE 2,1.3159413,103.7710535
454 CLEMENTI AVE 3,1.3122347,103.7664364
441B CLEMENTI AVE 3,1.314864,103.764058
455 CLEMENTI AVE 3,1.31216,103.766708
311B CLEMENTI AVE 4,1.3196004,103.7658312
311C CLEMENTI AVE 4,1.3198266,103.7657547
311B CLEMENTI AVE 4,1.3196004,103.7658312
311A CLEMENTI AVE 4,1.3190461,103.7656216
311B CLEMENTI AVE 4,1.3196004,103.7658312
311C CLEMENTI AVE 4,1.3198266,103.7657547
339 CLEMENTI AVE 5,1.3195385,103.7691523
118 CLEMENTI ST 13,1.3249363,103.7719595
118 CLEMENTI ST 13,1.3249363,103.7719595
610 CLEMENTI WEST ST 1,1.3049033,103.7688807
708 CLEMENTI WEST ST 2,1.3057461,103.762091
509 WEST COAST DR,1.3111674,103.7610046
509 WEST COAST DR,1.3111674,103.7610046
414 C'WEALTH AVE WEST,1.3125415,103.7747404
425 CLEMENTI AVE 1,1.3096465,103.7712346
441A CLEMENTI AVE 3,1.3145929,103.764704
372 CLEMENTI AVE 4,1.3198395,103.7677038
340 CLEMENTI AVE 5,1.318802,103.7699671
724 CLEMENTI WEST ST 2,1.303617,103.7633584
201 CLEMENTI AVE 6,1.320232,103.7629963
109 ALJUNIED CRES,1.3194688,103.8844492
32 BALAM RD,1.3294434,103.8868779
108 ALJUNIED CRES,1.319098,103.8852646
21 BALAM RD,1.3312368,103.8869864
21 BALAM RD,1.3312368,103.8869864
21 BALAM RD,1.3312368,103.8869864
62 CIRCUIT RD,1.3262223,103.887117
44 CIRCUIT RD,1.3266546,103.886119
47 CIRCUIT RD,1.3257753,103.8857036
50 CIRCUIT RD,1.3248845,103.8855714
35 CIRCUIT RD,1.329159,103.8860103
37 CIRCUIT RD,1.3281747,103.8864842
57 CIRCUIT RD,1.3247231,103.8866857
63 CIRCUIT RD,1.3265555,103.886624
43 CIRCUIT RD,1.3264823,103.8855449
24 EUNOS CRES,1.3238359,103.9023841
34 EUNOS CRES,1.3209863,103.9007594
20 EUNOS CRES,1.3247046,103.9032068
126 GEYLANG EAST AVE 1,1.317812,103.8869322
3 HAIG RD,1.3117026,103.8973795
1 HAIG RD,1.3112909,103.8977034
93 JLN DUA,1.3086304,103.8868958
53 SIMS PL,1.3181788,103.8799942
304 UBI AVE 1,1.3295534,103.9015013
301 UBI AVE 1,1.3307113,103.9020287
31 BALAM RD,1.3299263,103.8858085
30 CASSIA CRES,1.309528,103.883362
58 DAKOTA CRES,1.3073722,103.8895235
60 DAKOTA CRES,1.3071687,103.8882441
11 EUNOS CRES,1.3218511,103.9043813
9 EUNOS CRES,1.321766,103.9027575
32 EUNOS CRES,1.3205992,103.901417
47 JLN TIGA,1.3088202,103.8849492
43A SIMS DR,1.3168065,103.8765692
339 UBI AVE 1,1.3265763,103.9021646
343 UBI AVE 1,1.3264393,103.9005335
324 UBI AVE 1,1.3282302,103.904045
323 UBI AVE 1,1.3281186,103.9043622
125 ALJUNIED RD,1.3233639,103.8817311
22 EUNOS CRES,1.3248213,103.9019834
123 GEYLANG EAST CTRL,1.3181828,103.8854926
336 UBI AVE 1,1.3258088,103.9020287
329 UBI AVE 1,1.3270916,103.9048153
132 GEYLANG EAST AVE 1,1.3162784,103.8858583
846 SIMS AVE,1.3176238,103.901755
987B BUANGKOK GREEN,1.3794154,103.8783107
115 HOUGANG AVE 1,1.3527849,103.88785
24 HOUGANG AVE 3,1.365526,103.8919475
1 HOUGANG AVE 3,1.3641651,103.8929442
2 HOUGANG AVE 3,1.3631935,103.8931481
24 HOUGANG AVE 3,1.365526,103.8919475
1 HOUGANG AVE 3,1.3641651,103.8929442
309 HOUGANG AVE 5,1.3661857,103.8949604
529 HOUGANG AVE 6,1.375587,103.8907015
317 HOUGANG AVE 7,1.3652988,103.8963197
340 HOUGANG AVE 7,1.3703441,103.8977696
623 HOUGANG AVE 8,1.37059,103.8821868
645 HOUGANG AVE 8,1.3718329,103.8813686
632 HOUGANG AVE 8,1.3708097,103.8809111
631 HOUGANG AVE 8,1.370734,103.8813686
669 HOUGANG AVE 8,1.3734284,103.8840869
629 HOUGANG AVE 8,1.3698577,103.8809156
671 HOUGANG AVE 8,1.373137,103.883815
241 HOUGANG ST 22,1.3567566,103.8918795
687 HOUGANG ST 61,1.3761699,103.884992
475A UPP SERANGOON CRES,1.3762625,103.9003069
476A UPP SERANGOON VIEW,1.3767521,103.9040981
476A UPP SERANGOON VIEW,1.3767521,103.9040981
476A UPP SERANGOON VIEW,1.3767521,103.9040981
476A UPP SERANGOON VIEW,1.3767521,103.9040981
980B BUANGKOK CRES,1.3795683,103.8809668
981A BUANGKOK CRES,1.3804805,103.8805506
980B BUANGKOK CRES,1.3795683,103.8809668
988B BUANGKOK GREEN,1.3801332,103.8777444
988A BUANGKOK GREEN,1.3793476,103.8773013
169 HOUGANG AVE 1,1.3514675,103.8898741
173 HOUGANG AVE 1,1.3502585,103.888708
232 HOUGANG AVE 1,1.3585337,103.8885268
457 HOUGANG AVE 10,1.377029,103.8961012
420 HOUGANG AVE 10,1.3758553,103.8948698
515 HOUGANG AVE 10,1.372218,103.8895768
706 HOUGANG AVE 2,1.3659296,103.888708
702 HOUGANG AVE 2,1.3657772,103.8897048
708 HOUGANG AVE 2,1.3667326,103.8891611
248 HOUGANG AVE 3,1.3593154,103.8926044
601 HOUGANG AVE 4,1.3708499,103.887304
363 HOUGANG AVE 5,1.3701323,103.8964103
527 HOUGANG AVE 6,1.3748555,103.8905203
355 HOUGANG AVE 7,1.3720476,103.8983059
637 HOUGANG AVE 8,1.3710335,103.8791007
418 HOUGANG AVE 8,1.376106,103.8954
506 HOUGANG AVE 8,1.3728214,103.8876207
918 HOUGANG AVE 9,1.3756476,103.8835659
838 HOUGANG CTRL,1.3703848,103.8908827
239 HOUGANG ST 22,1.3560334,103.8903391
550 HOUGANG ST 51,1.378175,103.890715
689 HOUGANG ST 61,1.37657,103.8855366
931 HOUGANG ST 91,1.3755921,103.8805758
911 HOUGANG ST 91,1.3789269,103.8834526
970 HOUGANG ST 91,1.3784002,103.8806067
143 LOR AH SOO,1.3522697,103.8828184
471B UPP SERANGOON CRES,1.3781143,103.9009254
475A UPP SERANGOON CRES,1.3762625,103.9003069
476B UPP SERANGOON VIEW,1.3773564,103.9042263
476B UPP SERANGOON VIEW,1.3773564,103.9042263
477B UPP SERANGOON VIEW,1.3793168,103.9040773
308 HOUGANG AVE 5,1.3669122,103.8959572
526 HOUGANG AVE 6,1.3743822,103.8900219
532 HOUGANG AVE 6,1.3760982,103.8909734
962 HOUGANG AVE 9,1.3777853,103.878288
964 HOUGANG AVE 9,1.3750467,103.8773458
837 HOUGANG CTRL,1.3693914,103.891653
836 HOUGANG CTRL,1.3699453,103.8908827
156 HOUGANG ST 11,1.3527286,103.8794659
239 HOUGANG ST 22,1.3560334,103.8903391
567 HOUGANG ST 51,1.3786004,103.8890705
686 HOUGANG ST 61,1.3757652,103.8853554
921 HOUGANG ST 91,1.3764316,103.8841775
958 HOUGANG ST 91,1.3765273,103.8798257
912 HOUGANG ST 91,1.3784825,103.8842681
915 HOUGANG ST 91,1.3775517,103.8837018
973 HOUGANG ST 91,1.3777738,103.8799163
937 HOUGANG ST 92,1.3747697,103.8793727
135 LOR AH SOO,1.3501237,103.8867146
471B UPP SERANGOON CRES,1.3781143,103.9009254
475C UPP SERANGOON CRES,1.3754302,103.9000117
470C UPP SERANGOON CRES,1.3785293,103.9010319
476B UPP SERANGOON VIEW,1.3773564,103.9042263
476B UPP SERANGOON VIEW,1.3773564,103.9042263
357 HOUGANG AVE 7,1.3729709,103.8994913
628 HOUGANG AVE 8,1.3694189,103.8807286
659 HOUGANG AVE 8,1.3734534,103.8829458
621 HOUGANG AVE 8,1.3702135,103.8831835
446 HOUGANG AVE 8,1.378808,103.894272
237 HOUGANG ST 21,1.3569949,103.888708
222 HOUGANG ST 21,1.356333,103.883712
222 HOUGANG ST 21,1.356333,103.883712
558 HOUGANG ST 51,1.380489,103.889779
141 LOR AH SOO,1.3531456,103.8840887
132 LOR AH SOO,1.3509307,103.8864427
371 JURONG EAST ST 32,1.3483807,103.731826
250 JURONG EAST ST 24,1.3426414,103.7399362
253 JURONG EAST ST 24,1.3434465,103.736648
244 JURONG EAST ST 24,1.3426102,103.7421764
245 JURONG EAST ST 24,1.3416596,103.7419048
302 JURONG EAST ST 32,1.344785,103.7345756
20 TEBAN GDNS RD,1.3220271,103.741365
37 TEBAN GDNS RD,1.320568,103.7423574
329 JURONG EAST AVE 1,1.3501778,103.7298929
221A JURONG EAST ST 21,1.3407925,103.7366325
236 JURONG EAST ST 21,1.3404134,103.7420858
208 JURONG EAST ST 21,1.338446,103.742658
236 JURONG EAST ST 21,1.3404134,103.7420858
248 JURONG EAST ST 24,1.3422743,103.7400719
315 JURONG EAST ST 32,1.3463321,103.7330373
305 JURONG EAST ST 32,1.3454573,103.7355035
309 JURONG EAST ST 32,1.3476438,103.7342142
308 JURONG EAST ST 32,1.3474215,103.7346667
52 TEBAN GDNS RD,1.3210348,103.7374697
22 TEBAN GDNS RD,1.3227791,103.7397325
41 TEBAN GDNS RD,1.3216011,103.7409092
22 TEBAN GDNS RD,1.3227791,103.7397325
21 TEBAN GDNS RD,1.3235867,103.7393361
276 TOH GUAN RD,1.341042,103.7474263
273 TOH GUAN RD,1.3425375,103.7452765
230 JURONG EAST ST 21,1.3413645,103.7364031
227 JURONG EAST ST 21,1.3418397,103.7360215
201 JURONG EAST ST 21,1.336466,103.743104
220 JURONG EAST ST 21,1.341099,103.7374697
322 JURONG EAST ST 31,1.3481124,103.7291459
309 JURONG EAST ST 32,1.3476438,103.7342142
413 PANDAN GDNS,1.3195115,103.7479694
276 TOH GUAN RD,1.341042,103.7474263
337 JURONG EAST AVE 1,1.3498561,103.7316804
50 TEBAN GDNS RD,1.3205935,103.7378317
50 TEBAN GDNS RD,1.3205935,103.7378317
285C TOH GUAN RD,1.3378679,103.7465669
285D TOH GUAN RD,1.3380186,103.7458427
181B BOON LAY DR,1.3488487,103.7083841
197A BOON LAY DR,1.3445999,103.7137396
197B BOON LAY DR,1.3439388,103.7134985
175 BOON LAY DR,1.3467415,103.70953
176 BOON LAY DR,1.347343,103.7100505
212 BOON LAY PL,1.3491579,103.7129467
208 BOON LAY PL,1.3473196,103.7141227
207 BOON LAY PL,1.3467373,103.7134891
207 BOON LAY PL,1.3467373,103.7134891
207 BOON LAY PL,1.3467373,103.7134891
119 HO CHING RD,1.3350991,103.7244363
423 JURONG WEST AVE 1,1.3509172,103.7255262
544 JURONG WEST ST 42,1.352414,103.7157262
525 JURONG WEST ST 52,1.3474157,103.7161538
926 JURONG WEST ST 92,1.3404958,103.6891455
929 JURONG WEST ST 92,1.3413006,103.6893265
138D YUAN CHING RD,1.3284768,103.7232324
183A BOON LAY AVE,1.3488103,103.7096888
181A BOON LAY DR,1.3485078,103.7078838
181A BOON LAY DR,1.3485078,103.7078838
258 BOON LAY DR,1.3462706,103.708625
196B BOON LAY DR,1.34299,103.7142104
265 BOON LAY DR,1.3456778,103.7066115
181A BOON LAY DR,1.3485078,103.7078838
692 JURONG WEST CTRL 1,1.3420801,103.70679
695 JURONG WEST CTRL 1,1.3425898,103.7073329
695 JURONG WEST CTRL 1,1.3425898,103.7073329
272A JURONG WEST ST 24,1.3504482,103.7051646
275C JURONG WEST ST 25,1.3530924,103.7028989
275B JURONG WEST ST 25,1.3527275,103.7026275
483 JURONG WEST ST 41,1.3473801,103.7257366
474 JURONG WEST ST 41,1.3480683,103.7240777
411 JURONG WEST ST 42,1.3537482,103.7250561
545 JURONG WEST ST 42,1.3523615,103.7152963
445 JURONG WEST ST 42,1.3521109,103.7206357
448 JURONG WEST ST 42,1.3527044,103.7193687
421 JURONG WEST ST 42,1.3502664,103.727223
511 JURONG WEST ST 52,1.3479741,103.7177579
513 JURONG WEST ST 52,1.3475057,103.7200051
655B JURONG WEST ST 61,1.335738,103.6975521
646 JURONG WEST ST 61,1.3395717,103.6968605
649B JURONG WEST ST 61,1.3380095,103.6980144
605 JURONG WEST ST 62,1.3385314,103.6996414
613 JURONG WEST ST 62,1.3397711,103.7006368
668A JURONG WEST ST 64,1.3420117,103.7027406
664B JURONG WEST ST 64,1.3385815,103.7037133
621 JURONG WEST ST 65,1.3408761,103.6995509
659A JURONG WEST ST 65,1.3369477,103.7024016
621 JURONG WEST ST 65,1.3408761,103.6995509
657B JURONG WEST ST 65,1.336041,103.7008177
766 JURONG WEST ST 74,1.3500506,103.697835
832 JURONG WEST ST 81,1.3442968,103.6950966
836 JURONG WEST ST 81,1.3425961,103.6933981
815 JURONG WEST ST 81,1.3453475,103.6957777
851 JURONG WEST ST 81,1.3467119,103.692315
833 JURONG WEST ST 81,1.3439167,103.6943048
813 JURONG WEST ST 81,1.345967,103.695721
933 JURONG WEST ST 91,1.3422499,103.6898694
942 JURONG WEST ST 91,1.3435574,103.6896664
933 JURONG WEST ST 91,1.3422499,103.6898694
903 JURONG WEST ST 91,1.3398587,103.6865312
932 JURONG WEST ST 92,1.3418186,103.6884217
989D JURONG WEST ST 93,1.335564,103.6954668
987D JURONG WEST ST 93,1.3366579,103.6953889
988B JURONG WEST ST 93,1.336203,103.695777
348 KANG CHING RD,1.3399467,103.7200696
337D TAH CHING RD,1.3375336,103.7217221
337B TAH CHING RD,1.3375579,103.7225118
337A TAH CHING RD,1.337826,103.7229364
138A YUAN CHING RD,1.3280482,103.7245901
138B YUAN CHING RD,1.3278869,103.723396
175A YUNG KUANG RD,1.3321786,103.7214497
175B YUNG KUANG RD,1.3330092,103.7208393
178 YUNG SHENG RD,1.3332834,103.7209072
183A BOON LAY AVE,1.3488103,103.7096888
183C BOON LAY AVE,1.3485931,103.7092363
200 BOON LAY DR,1.3431511,103.7148665
263 BOON LAY DR,1.3452923,103.7067696
260 BOON LAY DR,1.3451572,103.7079687
351 CORPORATION DR,1.3388795,103.7196917
276B JURONG WEST AVE 3,1.352792,103.7041658
720 JURONG WEST AVE 5,1.3444104,103.6976529
680B JURONG WEST CTRL 1,1.3450262,103.7052539
272B JURONG WEST ST 24,1.3505958,103.7049836
272A JURONG WEST ST 24,1.3504482,103.7051646
275D JURONG WEST ST 25,1.353531,103.7030799
404 JURONG WEST ST 42,1.353858,103.7226267
555 JURONG WEST ST 42,1.3536611,103.7186447
402 JURONG WEST ST 42,1.3533456,103.7225362
402 JURONG WEST ST 42,1.3533456,103.7225362
652C JURONG WEST ST 61,1.3367161,103.6972778
639 JURONG WEST ST 61,1.340745,103.6968364
661B JURONG WEST ST 64,1.3359592,103.7055457
676B JURONG WEST ST 64,1.3460223,103.7040325
661D JURONG WEST ST 64,1.3365327,103.7045279
661C JURONG WEST ST 64,1.3363283,103.7050481
664A JURONG WEST ST 64,1.3390968,103.7032609
612 JURONG WEST ST 65,1.3394043,103.7007273
636 JURONG WEST ST 65,1.3425547,103.6980515
659B JURONG WEST ST 65,1.3369144,103.7018134
667A JURONG WEST ST 65,1.3415983,103.7013607
663A JURONG WEST ST 65,1.3388126,103.7017226
707 JURONG WEST ST 71,1.3417637,103.6940193
703 JURONG WEST ST 71,1.3418311,103.6958637
749 JURONG WEST ST 73,1.3481066,103.6982419
756 JURONG WEST ST 74,1.3493561,103.7007531
819 JURONG WEST ST 81,1.3458901,103.6951197
820 JURONG WEST ST 81,1.3463477,103.6951876
811 JURONG WEST ST 81,1.3466882,103.6964772
838 JURONG WEST ST 81,1.3439218,103.6934001
810 JURONG WEST ST 81,1.3469858,103.6956628
852 JURONG WEST ST 81,1.3474966,103.6928354
940 JURONG WEST ST 91,1.343354,103.6889646
903 JURONG WEST ST 91,1.3398587,103.6865312
948 JURONG WEST ST 91,1.3445032,103.6910251
923 JURONG WEST ST 92,1.3396353,103.6899027
987D JURONG WEST ST 93,1.3366579,103.6953889
328 TAH CHING RD,1.3369603,103.7226949
138D YUAN CHING RD,1.3284768,103.7232324
175A YUNG KUANG RD,1.3321786,103.7214497
181 YUNG SHENG RD,1.3338632,103.7219932
181 YUNG SHENG RD,1.3338632,103.7219932
680A JURONG WEST CTRL 1,1.3445851,103.7055253
695 JURONG WEST CTRL 1,1.3425898,103.7073329
472 JURONG WEST ST 41,1.3482252,103.7222677
558 JURONG WEST ST 42,1.3543268,103.7175587
556 JURONG WEST ST 42,1.3535931,103.7177397
656B JURONG WEST ST 61,1.3359759,103.69937
656C JURONG WEST ST 61,1.3360457,103.7000035
684B JURONG WEST ST 64,1.3438598,103.7042583
669B JURONG WEST ST 64,1.3429087,103.7028085
710 JURONG WEST ST 71,1.3428809,103.6948458
761 JURONG WEST ST 74,1.34918,103.6995314
760 JURONG WEST ST 74,1.3495991,103.6999161
830A JURONG WEST ST 81,1.3452364,103.6941242
841 JURONG WEST ST 81,1.344657,103.6929479
906 JURONG WEST ST 91,1.3415421,103.6855265
910 JURONG WEST ST 91,1.3418326,103.6859788
1 BEACH RD,1.3036714,103.8644787
47 BENDEMEER RD,1.3233043,103.8666859
44 BENDEMEER RD,1.3222207,103.866576
43 BENDEMEER RD,1.321074,103.8658199
30 BENDEMEER RD,1.3194372,103.8640669
38C BENDEMEER RD,1.3213406,103.8668427
57 GEYLANG BAHRU,1.3234434,103.8690181
68 GEYLANG BAHRU,1.322333,103.8700432
10 GLOUCESTER RD,1.3139166,103.8522098
10 GLOUCESTER RD,1.3139166,103.8522098
28 JLN BAHAGIA,1.3257906,103.8588056
28 JLN BAHAGIA,1.3257906,103.8588056
47 JLN BAHAGIA,1.3275243,103.8570111
62 JLN MA'MOR,1.3284288,103.8576799
468 NTH BRIDGE RD,1.3053977,103.8632243
684 RACE COURSE RD,1.3142205,103.8563611
93 WHAMPOA DR,1.3222002,103.8548232
74 WHAMPOA DR,1.3248902,103.8579033
17 BEACH RD,1.3036895,103.8635755
6 BOON KENG RD,1.3174692,103.8609326
12 FARRER PK RD,1.3121932,103.8518338
12 FARRER PK RD,1.3121932,103.8518338
94 GEYLANG BAHRU,1.3223137,103.8712971
816 JELLICOE RD,1.307099,103.8611667
113 LOR 3 GEYLANG,1.3118815,103.8739642
108C MCNAIR RD,1.3199055,103.8594434
109 MCNAIR RD,1.3217182,103.8591489
119 MCNAIR RD,1.3198457,103.857088
1 SAINT GEORGE'S RD,1.3234026,103.8616308
2C UPP BOON KENG RD,1.3132806,103.8718968
15 UPP BOON KENG RD,1.3159783,103.8713795
3C UPP BOON KENG RD,1.3139023,103.873033
99 WHAMPOA DR,1.3208868,103.8538225
49 WHAMPOA STH,1.324448,103.866396
49 WHAMPOA STH,1.324448,103.866396
461 CRAWFORD LANE,1.3051244,103.8608051
60 GEYLANG BAHRU,1.3227924,103.8692712
56 GEYLANG BAHRU,1.3237276,103.8683156
11 JLN BATU,1.3016333,103.8826371
104 JLN RAJAH,1.327917,103.8532832
18 JLN TENTERAM,1.3279514,103.8600775
4B SAINT GEORGE'S LANE,1.3222424,103.8602587
21 SAINT GEORGE'S RD,1.3247621,103.8622027
21 SAINT GEORGE'S RD,1.3247621,103.8622027
39 UPP BOON KENG RD,1.318769,103.874187
46 BENDEMEER RD,1.3150672,103.8615294
108 JLN RAJAH,1.3281968,103.8555479
106 JLN RAJAH,1.3285642,103.854732
105 JLN RAJAH,1.3286387,103.8540088
32 MARINE CRES,1.3031148,103.9117708
64 MARINE DR,1.3021128,103.9094814
65 MARINE DR,1.3034055,103.9097344
65 MARINE DR,1.3034055,103.9097344
57 MARINE TER,1.3065126,103.9154848
59 MARINE TER,1.3058597,103.9147218
59 MARINE TER,1.3058597,103.9147218
45 MARINE CRES,1.304537,103.9124505
75 MARINE DR,1.3033733,103.9074405
20 MARINE TER,1.3037159,103.915067
55 MARINE TER,1.3054237,103.9140048
528A PASIR RIS ST 51,1.3701879,103.9477898
528A PASIR RIS ST 51,1.3701879,103.9477898
527B PASIR RIS ST 51,1.3690061,103.947757
527B PASIR RIS ST 51,1.3690061,103.947757
527B PASIR RIS ST 51,1.3690061,103.947757
528A PASIR RIS ST 51,1.3701879,103.9477898
528A PASIR RIS ST 51,1.3701879,103.9477898
527D PASIR RIS ST 51,1.3696144,103.9478702
640 PASIR RIS DR 1,1.3758223,103.9404348
702 PASIR RIS DR 10,1.3801979,103.9375341
231 PASIR RIS DR 4,1.373483,103.9612171
481 PASIR RIS DR 4,1.3741016,103.9587919
451 PASIR RIS DR 6,1.371524,103.9581347
427 PASIR RIS DR 6,1.3703105,103.9559362
469 PASIR RIS DR 6,1.3735613,103.9574548
451 PASIR RIS DR 6,1.371524,103.9581347
110 PASIR RIS ST 11,1.3687521,103.9563215
125 PASIR RIS ST 11,1.3657606,103.9545084
113 PASIR RIS ST 11,1.3680973,103.9555963
524A PASIR RIS ST 51,1.3713834,103.9476686
527A PASIR RIS ST 51,1.3685017,103.9474997
526B PASIR RIS ST 51,1.3678981,103.9470485
525A PASIR RIS ST 51,1.3692581,103.9473091
526A PASIR RIS ST 51,1.3675347,103.9472442
526D PASIR RIS ST 51,1.3687977,103.9471975
526B PASIR RIS ST 51,1.3678981,103.9470485
526A PASIR RIS ST 51,1.3675347,103.9472442
525A PASIR RIS ST 51,1.3692581,103.9473091
526C PASIR RIS ST 51,1.3684157,103.9471496
524C PASIR RIS ST 51,1.3708851,103.9475655
525B PASIR RIS ST 51,1.3696676,103.9472863
524B PASIR RIS ST 51,1.3710288,103.9477075
528B PASIR RIS ST 51,1.3706533,103.9480089
749 PASIR RIS ST 71,1.378477,103.9343843
613 ELIAS RD,1.3751211,103.9413413
737 PASIR RIS DR 10,1.3796521,103.936945
709 PASIR RIS DR 10,1.3817485,103.9385539
232 PASIR RIS DR 4,1.3745783,103.961761
482 PASIR RIS DR 4,1.3737851,103.9596759
234 PASIR RIS DR 4,1.3734054,103.9619424
405 PASIR RIS DR 6,1.3738094,103.9555963
187 PASIR RIS ST 11,1.3646515,103.9594266
184 PASIR RIS ST 11,1.3651958,103.9602425
181 PASIR RIS ST 11,1.3644804,103.9604918
113 PASIR RIS ST 11,1.3680973,103.9555963
275 PASIR RIS ST 21,1.3642906,103.9647302
524C PASIR RIS ST 51,1.3708851,103.9475655
565 PASIR RIS ST 51,1.3689528,103.9502703
525B PASIR RIS ST 51,1.3696676,103.9472863
524A PASIR RIS ST 51,1.3713834,103.9476686
526D PASIR RIS ST 51,1.3687977,103.9471975
525C PASIR RIS ST 51,1.3701025,103.9474365
525C PASIR RIS ST 51,1.3701025,103.9474365
554 PASIR RIS ST 51,1.3684042,103.9532392
514 PASIR RIS ST 52,1.3746349,103.9429936
775 PASIR RIS ST 71,1.3742675,103.9370809
764 PASIR RIS ST 71,1.3765907,103.9344069
535 PASIR RIS DR 1,1.37062,103.9500663
645 PASIR RIS DR 10,1.3785302,103.9377381
460 PASIR RIS DR 4,1.371189,103.9591132
160 PASIR RIS ST 13,1.3642313,103.962373
156 PASIR RIS ST 13,1.3640079,103.9630076
208 PASIR RIS ST 21,1.3662104,103.9620104
246 PASIR RIS ST 21,1.3711325,103.9623957
540 PASIR RIS ST 51,1.3694261,103.9507236
501 PASIR RIS ST 52,1.3760148,103.9464058
510 PASIR RIS ST 52,1.3757795,103.9445366
580 PASIR RIS ST 53,1.3746669,103.9468935
717 PASIR RIS ST 72,1.3828114,103.9365388
672C EDGEFIELD PLAINS,1.4074156,103.9112724
622C PUNGGOL CTRL,1.4007295,103.9107966
673B EDGEFIELD PLAINS,1.4069768,103.9110911
672A EDGEFIELD PLAINS,1.4064543,103.9126318
672C EDGEFIELD PLAINS,1.4074156,103.9112724
602B PUNGGOL CTRL,1.4030407,103.9067215
667A PUNGGOL DR,1.4024545,103.9142482
667A PUNGGOL DR,1.4024545,103.9142482
666A PUNGGOL DR,1.4011744,103.91489
259B PUNGGOL FIELD,1.403898,103.8954346
259B PUNGGOL FIELD,1.403898,103.8954346
210C PUNGGOL PL,1.3997164,103.8999273
209C PUNGGOL PL,1.3993946,103.9008741
212B PUNGGOL WALK,1.4004965,103.8992422
211B PUNGGOL WALK,1.4010349,103.8997336
266C PUNGGOL WAY,1.4050971,103.8977016
261A PUNGGOL WAY,1.4060083,103.8968916
312A SUMANG LINK,1.4108133,103.9004565
126A EDGEDALE PLAINS,1.3942935,103.9115443
615C EDGEFIELD PLAINS,1.402966,103.910372
672D EDGEFIELD PLAINS,1.4077116,103.9108192
673C EDGEFIELD PLAINS,1.4070882,103.9110182
176B EDGEFIELD PLAINS,1.398466,103.908585
303B PUNGGOL CTRL,1.4037736,103.9061944
301C PUNGGOL CTRL,1.4044936,103.9056437
301C PUNGGOL CTRL,1.4044936,103.9056437
619D PUNGGOL DR,1.40214,103.911095
619B PUNGGOL DR,1.4030269,103.9109129
613D PUNGGOL DR,1.403739,103.908931
635B PUNGGOL DR,1.400917,103.914124
612B PUNGGOL DR,1.404928,103.9081472
667A PUNGGOL DR,1.4024545,103.9142482
306D PUNGGOL DR,1.4059549,103.9064983
619A PUNGGOL DR,1.4024529,103.9115057
259C PUNGGOL FIELD,1.4045115,103.8957812
270B PUNGGOL FIELD,1.404083,103.899142
270C PUNGGOL FIELD,1.404177,103.898748
259C PUNGGOL FIELD,1.4045115,103.8957812
270A PUNGGOL FIELD,1.4039414,103.8995928
258B PUNGGOL FIELD,1.4036407,103.8963596
169C PUNGGOL FIELD,1.3931301,103.9140421
168C PUNGGOL FIELD,1.393896,103.913797
269B PUNGGOL FIELD,1.403084,103.8986369
268A PUNGGOL FIELD,1.4040868,103.897387
168D PUNGGOL FIELD,1.3937489,103.9139919
128C PUNGGOL FIELD WALK,1.3926025,103.9124505
128A PUNGGOL FIELD WALK,1.3934819,103.9124505
289D PUNGGOL PL,1.401994,103.903694
210B PUNGGOL PL,1.400074,103.8998461
306B PUNGGOL PL,1.405775,103.905935
301D PUNGGOL PL,1.4045653,103.9053542
289A PUNGGOL PL,1.402527,103.90289
207C PUNGGOL PL,1.4003126,103.9003321
289D PUNGGOL PL,1.401994,103.903694
209B PUNGGOL PL,1.3998732,103.9008468
302B PUNGGOL PL,1.4042968,103.9048039
273A PUNGGOL PL,1.402259,103.902171
288C PUNGGOL PL,1.4026213,103.9037474
272C PUNGGOL WALK,1.402881,103.900094
212A PUNGGOL WALK,1.3997175,103.8991918
211B PUNGGOL WALK,1.4010349,103.8997336
260C PUNGGOL WAY,1.4048314,103.8967361
261A PUNGGOL WAY,1.4060083,103.8968916
266B PUNGGOL WAY,1.4056097,103.8977922
266C PUNGGOL WAY,1.4050971,103.8977016
266D PUNGGOL WAY,1.4048506,103.89815
261C PUNGGOL WAY,1.405658,103.8963891
265D PUNGGOL WAY,1.4059715,103.8990307
261A PUNGGOL WAY,1.4060083,103.8968916
313C SUMANG LINK,1.4106679,103.901761
172A EDGEDALE PLAINS,1.3953196,103.9115443
109A EDGEDALE PLAINS,1.3945432,103.9099812
